X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,lat,long
40839.8515,35057.7241,85089,B02,AFT SUNGEI BEDOK,1.385614771,103.8967376
34477.13997,41791.22965,67391,NIL,OPP BLK 325 CP,1.328070403,103.9572403
34348.04061,41330.82683,67359,NIL,NAN CHIAU HIGH SCH,1.326903082,103.9531033
34143.86512,41831.86347,67381,NIL,OPP BLK 317B,1.325056372,103.9576052
29984.17396,30195.77591,2181,NIL,SUPREME CT,1.287440651,103.8530485
30362.51094,30376.69684,2111,B02,ESPLANADE BRIDGE,1.290862184,103.8546742
30070.0582,30113.04446,2011,B01,VICTORIAL CONCERT HALL,1.288217363,103.8523051
30176.56882,30128.05954,2029,B04,OPP S'PORE CRICKET CLUB,1.289180607,103.8524401
22567.6953,30993.8821,18079,B05,Opp Nuh,1.220368546,103.8602191
34741.76612,42004.21142,67421,NIL,CHENG LIM STN EXIT B,1.330463485,103.9591541
39702.1025,36629.3436,76281,B02,JUNYUAN PRI SCH,1.375324963,103.9108595
39674.46391,36582.7082,76289,B01,BLK 801,1.375075024,103.9104404
23217.218,45710.0868,58461,B06,INNOVA PRI SCH,1.22623798,103.992447
34178.63089,34105.92186,70201,B01,OPP MACPHERSON STN EXIT D,1.325373307,103.8881836
34245.89492,34281.63865,70379,B02,MACPHERSON STN EXIT A,1.325981583,103.8897625
34227.48974,34245.69802,70371,B01,OPP MACPHERSON STN EXIT A,1.32581514,103.8894396
23705.13978,45801.83382,47501,B01,AFT COVENANT EVANGELICAL FREE CH,1.230650509,103.9932716
28068.2283,28296.9744,14071,B05,KEPPEL WORKSHOP,1.270113585,103.835987
28579.216,28316.4547,14061,B03,OPP FORMER RAILWAY STN,1.274734779,103.836162
28414.272,28344.338,14069,B04,FORMER RAILWAY STATION,1.273243083,103.8364126
28855.1703,28320.3082,5649,B01,OPP CUSTOMS PORT BR HQ,1.277230413,103.8361967
39764.32439,37559.57171,75121,B06,OPP DARUL GHUFRAN MQUE,1.375887387,103.9192182
39802.10749,37525.46568,75129,B05,DARUL GHUFRAN MQUE,1.376229095,103.9189118
30413.26233,30735.67037,1619,B02,OPP RAFFLES HOTEL,1.291321133,103.8578997
28144.932,28746.92101,10049,B03,,1.270807259,103.8400299
28218.78905,28728.26087,10041,B02,,1.271475197,103.8398623
10811.83046,32780.14114,23449,B06A,AFT BENOI PLACE,1.114052356,103.8762674
22909.5328,45838.6407,46221,B02,OPP CASABLANCA,1.223455324,103.9936019
22854.9066,45772.1679,46229,B01,CASABLANCA,1.222961341,103.9930046
19883.03338,40309.70001,44041,B01,JUNCTION 10,1.196087284,103.9439224
19948.96343,40323.64442,44049,B01,OPP JUNCTION 10,1.196683526,103.9440477
10773.631,32825.122,23441,B05A,BEF BENOI PL,1.113706887,103.8766715
21076.86201,36701.57799,43019,B04,SPRINGDALE CONDO,1.20688497,103.9115034
33404.5608,34171.7732,70241,B03,AFT GRACE BAPTIST CH,1.31837288,103.8887751
14587.4355,36980.7048,21169,B18,OPP BLK 216B,1.148196811,103.9140097
14576.9767,36955.024,21161,B17,BLK 216B,1.148102232,103.9137789
29261.89642,30547.62043,4339,B04,FORT CANNING STN EXIT B,1.2809086,103.8562099
14307.6142,35131.3633,21261,B02,AFT CHIN BEE AVE,1.145666628,103.8973934
46066.8917,39397.7608,95041,B01,CIAS CARGO TERS,1.432884791,103.9357382
20873.8407,36212.8669,42181,B07,OPP THE HILLFORD,1.20504904,103.9071122
24729.3602,44176.023,48061,B12,BEF MANDAI AVE,1.239914014,103.9786639
19640.64887,34691.87544,28181,B01,BEF TOH TUCK LINK,1.193896823,103.8934457
20598.1658,32744.9476,17161,B13,BLK 455,1.202556602,103.8759525
21394.4592,32368.1944,19051,B10,NEW TOWN SEC SCH,1.209758054,103.8725674
25248.8746,49739.7219,47109,B02,MAX STEEL ENTERPRISE,1.244609057,104.0286552
8134.794301,32843.0086,24601,B07,PROGRESS CALVANIZING,1.089842147,103.8768319
5584.701601,34349.4138,26201,B13,OPP MSD,1.066779753,103.8903661
35842.17124,42478.803,65209,NIL,AFT PUNGGOL RD,1.34041491,103.9634191
14229.042,35673.3359,21351,B06,BEF BOON LAY WAY,1.144955934,103.902263
7491.682201,34024.3005,25371,B01,AFT TUAS AVE 4,1.084025888,103.8874454
24751.8187,47771.1442,46739,B01,BLK 782,1.240115137,104.0109668
10014.0277,32720.2459,24299,B14,AFT GUL WAY,1.106837308,103.8757291
45941.6632,39363.1987,95039,B02,AIRFREIGHT TER BLDG,1.431752286,103.9354275
29948.1462,32890.6681,50321,B01,AFT GLOUCESTER RD,1.287114524,103.8772632
10712.1801,34421.8393,23499,B02,JOO KOON STN EXIT A,1.113150899,103.8910178
7723.763102,34133.2338,25361,B02,YAN SAN METALS PTE LTD,1.08612473,103.8884242
9173.998997,34068.1588,24509,B62,AFT TUAS FLYOVER,1.099240178,103.8878397
12758.63881,34185.97282,22161,B01,AFT LOK YANG WAY,1.131658408,103.8888989
24587.5766,49203.0075,47199,B05,BEF SENOKO DR,1.238628896,104.0238323
13770.1918,34903.0414,22319,B01,BEF ENTERPRISE RD,1.140806411,103.8953419
12792.62426,35089.67833,22189,B06,PIONEER JUNCTION,1.131965592,103.8970186
25299.7694,44112.4704,48149,B01,MANDAI CREMATORIUM & COLUMBARIUM,1.245072611,103.9780932
11912.0178,34457.6813,23161,B14,AFT KIAN TECK RD,1.124001811,103.89134
6055.912302,30769.6419,26431,NIL,AFT TUAS STH AVE 9,1.071041654,103.858203
40106.19085,36747.96903,76069,B02,BLK 147,1.378979355,103.9119255
29827.19636,28982.18068,3129,B01,UIC BLDG,1.286021062,103.8421439
40585.05548,34343.00103,85099,B14,Tanah Merah Stn,1.383310653,103.8903152
40597.71384,34422.67342,85091,B13,Tanah Merah Stn,1.383425113,103.8910311
20175.8054,39485.7044,43119,B20,BEF HAZEL PK TERR,1.198735299,103.9365188
20617.7807,38577.073,43071,B17,OPP DAIRY FARM RD,1.202732663,103.9283548
20661.00301,38352.8315,43061,B15,HILLVIEW RD,1.20312362,103.92634
20168.7498,39371.5351,43111,B23,MIN OF DEFENCE,1.198671529,103.935493
20284.0237,39149.543,43109,B18,Opp Ministry Of Defence,1.199714099,103.9334984
20544.4032,38786.5419,43089,B14,AFT ASSUMPTION ENG SCH,1.202068996,103.9302369
20695.42961,38304.8596,43069,B12,AFT DAIRY FARM RD,1.203434977,103.925909
20404.5641,38972.3752,43099,B16,ASSUMPTION PATHWAY SCH,1.200804282,103.9319066
20365.9166,38966.9262,43091,B21,BEF CASHEW RD,1.200454769,103.9318576
20538.92931,38704.093,43081,B19,Opp Assumption English School,1.202019519,103.9294961
21040.67644,33769.73676,12061,B11,BLK 109,1.206558354,103.8851604
21071.39016,33732.3028,12069,B12,OPP BLK 109A,1.206836124,103.8848241
21220.48281,33489.59369,12111,B07,BEF CLEMENTI RD,1.208184507,103.8826433
21153.92539,32992.02796,17101,B15,BLK 352,1.207582663,103.8781726
21165.57974,33270.98163,17119,B14,OPP BLK 343,1.207688018,103.8806791
21197.34163,33065.95671,17109,B16,OPP BLK 352,1.207975293,103.8788369
25530.79006,28800.34061,14339,B03,BLK 71,1.247165871,103.8405099
25536.56823,28819.52134,14331,B04,AFT TELOK BLANGAH ST 32,1.247218126,103.8406822
20964.55052,39481.30669,43131,B02,BLK 133,1.205868427,103.9364796
33925.68627,33478.69009,81211,B03,GEYLANG POLYCLINIC,1.323085885,103.8825475
18298.52119,42331.26185,45331,B01,BLK 621,1.181756741,103.9620856
18031.71953,41808.37743,45269,B04,BLK 544,1.179344099,103.9573874
29598.36328,34948.91658,52008,INT,TOA PAYOH BUS INT,1.283950824,103.8957573
29585.74758,34999.38752,52009,INT,TOA PAYOH BUS INT,1.283836721,103.8962108
34598.6612,36494.5142,62259,NIL,SBST HOUGANG BUS DEPOT,1.329171337,103.9096465
35675.76486,42903.24185,65009,NIL,PUNGGOL BUS INTERCHANGE,1.338909787,103.9672329
32038.83503,43298.68436,68091,B08,AFT BAKER ST,1.306018577,103.9707843
32004.04917,43320.33821,68099,B07,BEF BAKER ST,1.305703977,103.9709789
34441.11057,35141.2071,71179,B02,OPP BLK 1022,1.327746853,103.8974862
38636.09602,34103.88356,84008,NIL,BEDOK BUS INT,1.365685019,103.8881662
38721.25914,34121.37045,84009,NIL,BEDOK BUS INT,1.3664552,103.8883233
42338.8722,35056.5264,96381,B02A,CHANGI CITY POINT,1.399171369,103.8967272
42289.3229,35191.8577,96301,B01,EXPO STATION EXIT B,1.398723229,103.8979432
42299.0974,35162.9201,96309,B02,EXPO STATION EXIT E,1.398811634,103.8976832
23589.1178,47587.1097,46461,B06,OPP BLK 757A CP,1.229600235,104.0093126
32357.76918,41688.30916,68021,B05,OPP BLK 448A,1.308903653,103.9563145
32381.91721,41661.05933,68029,B06,BLK 448A,1.309122051,103.9560697
30190.94326,35766.26354,52361,B09,BLK 1,1.289309715,103.9031016
30369.01081,36185.77848,52051,B10,BLK 147,1.290919987,103.9068712
30566.62138,36131.26487,52059,B09,BLK 219,1.29270712,103.9063814
38940.1781,37676.6204,75179,B11,BLK 871C,1.368434073,103.9202697
38912.60305,37730.91422,75171,B12,UWCSEA,1.368184677,103.9207576
12318.2472,33851.2133,23011,B20,CARRIER TRANSICOLD P/L,1.127675714,103.885891
30843.8096,30215.8349,2051,B03,THE FLOAT@MARINA BAY,1.295214892,103.8532288
29573.318,30135.1247,4239,B01,OPP CLARKE QUAY STN,1.283725018,103.8525035
29540.3186,30160.992,4222,B02,CLARKE QUAY STN EXIT E,1.283426581,103.8527359
27636.1121,40096.1544,56199,B53,AFT THOMSON HILLS DR,1.266203386,103.9420065
26961.2243,47196.4516,58029,B24,THE NAUTICAL,1.260096484,104.0058044
26926.2133,47219.564,58021,B23,OPP THE NAUTICAL,1.259779844,104.0060121
46159.1052,39935.0063,95061,B05,AIRLINE HOUSE,1.433718513,103.9405659
46146.7573,39973.95,95069,B06,OPP AIRLINE HOUSE,1.433606827,103.9409158
11041.25444,33550.1353,23471,B07,BEF S'PORE TPT PTE LTD,1.116127078,103.8831857
15695.801,34566.8252,21561,B01,BLK 158,1.158221017,103.8923213
34966.59799,42828.69706,65579,NIL,BLK 258A,1.332496388,103.9665627
34926.51354,42810.83765,65571,NIL,BLK 218,1.332133888,103.9664022
20979.8252,40688.2033,44779,B05,OPP FAJAR STN,1.206006131,103.9473237
21065.8926,40756.75191,44771,NIL,FAJAR STN,1.206784467,103.9479396
20486.22816,41090.08253,44831,NIL,BLK 519,1.201542065,103.9509344
20533.00659,41175.80771,44839,NIL,WEST SPRING PRI SCH,1.201965078,103.9517047
20378.1192,40993.69463,44729,NIL,JELAPANG STN,1.200564404,103.9500683
21296.81338,40510.2928,44929,NIL,GREENRIDGE SEC SCH,1.208872924,103.9457252
21258.71331,40463.19687,44921,NIL,OPP GREENRIDGE SEC SCH,1.208528378,103.9453021
21277.19051,40812.44504,44919,NIL,OPP BLK 451,1.208695347,103.9484401
21266.23674,40749.57992,44911,NIL,BLK  450,1.208596309,103.9478752
32573.77858,35520.39902,70061,UNK,BEF BIDADARI PK DR,1.310859283,103.900893
32490.8017,35548.56216,70069,UNK,AFT BIDADARI PK DR,1.310108863,103.9011461
33304.73622,41923.17356,67559,B02,OPP BLK 471A,1.317467563,103.9584253
33248.27326,41972.82643,67551,B01,BLK 471A,1.316956911,103.9588715
37788.51534,39672.72558,75391,B03,OPP SILTRONIC,1.358018142,103.9382057
34969.54141,43321.74414,65449,B04,BLK 315B,1.332522762,103.970993
34942.76989,43331.61248,65441,B03,OPP BLK 315B,1.332280645,103.9710817
26527.00796,35245.56956,41169,B01,BEF KHEAM HOCK RD,1.256174512,103.8984222
17436.6648,39789.78682,44551,B03,BLK 486,1.173963392,103.9392501
28745.4733,38203.82727,53329,B01,OPP CITY CAB,1.276236709,103.9250037
30957.19586,41377.95778,55109,B35,SERENITY PK,1.296237525,103.9535253
30949.02861,41424.48917,55101,B36,OPP SERENITY PK,1.296163644,103.9539434
9101.573298,31410.6221,24401,B03,OPP HOE HUAT ENGRG,1.098585527,103.8639623
31171.05319,32666.61062,7361,B03,OPP PEK CHUAN BLDG,1.298174097,103.8752501
12759.15049,34640.65259,22171,B03,OPP SECURA S'PORE,1.131662954,103.8929841
28096.40678,31796.96732,9048,B14,ORCHARD STN/LUCKY PLAZA,1.270368196,103.8674356
10824.1296,32089.5478,23281,B10,AFT PIONEER RD,1.11416367,103.8700625
10392.9645,32405.8064,23231,B11,KEPPEL LOGISTICS,1.110264323,103.872904
26733.9333,43618.9564,57041,B05,NEE SOON HQ 22 SIB,1.258042891,103.9736595
29424.4349,32452.7446,40279,B04,KK WOMEN & CHILD HOSP,1.282378329,103.8733282
10803.45305,32595.89516,23349,B08,BEF PIONEER RD,1.113976617,103.874612
21226.19101,36495.754,42119,B02,SOUTHAVEN II,1.208235501,103.9096541
21556.55132,35835.77065,42159,B02,OPP BEAUTY WORLD STN,1.211223325,103.9037241
25307.7696,49792.5402,47101,B01,BEF SENOKO AVE,1.245141644,104.0291298
14329.4102,35152.4258,21269,B01,BEF CHIN BEE AVE,1.145863739,103.8975827
46410.2248,41129.4873,95099,B01,OPP SAF FERRY TER,1.435989012,103.9512995
23852.36297,32629.40027,11419,B01,HOLLAND V STN EXIT A,1.231986443,103.8749147
30146.41851,32754.42553,50279,NIL,FARRER PK STN EXIT D,1.28890765,103.876039
13462.08859,33853.75858,22029,B15,OPP GIVAUDAN,1.138020221,103.8859141
27934.5834,31884.2166,9047,B16,ORCHARD STN/TANG PLAZA,1.268904712,103.8682196
7812.231802,33801.5874,25341,B05,ROCKWOOL,1.086924864,103.8854444
22343.9391,48067.0905,47029,B25,OPP KHALSA CRES DRUG REBAH CTR,1.218339037,104.0136245
10820.15986,32958.44844,23359,B06,OPP GUL AVE,1.11412766,103.8778694
10700.3326,34462.2692,23491,B01,JOO KOON STN EXIT B,1.113043747,103.891381
21948.6549,48043.408,47019,B02,AFT W'LANDS WATERFRONT PK,1.214764255,104.0134115
18451.86873,33870.52814,20051,B22,CYCLE & CARRIAGE,1.183146062,103.8860656
9004.291502,33381.0831,24219,B12,PRECISION PRODUCTS,1.097705508,103.8816665
15381.614,34847.1345,21541,B02,JURONG FUTSAL CTR,1.155379566,103.8948398
22552.76511,32227.6548,19011,B03,BLK 19A CP,1.220233388,103.8713048
22601.44511,32261.00831,19019,B04,BLK 27,1.220673628,103.8716045
29277.98374,38489.88392,54071,B09,BLK 310C,1.281052447,103.9275742
34737.2581,38918.6352,64019,B30,BLK 302,1.330423982,103.9314286
30345.8264,31007.6446,1029,B07,OPP NATL LIB,1.290711241,103.8603435
15396.12492,33824.75392,21049,B02,BEF JLN TERUSAN,1.155510982,103.8856538
15394.25073,33699.28007,21041,B01,AFT JLN TERUSAN,1.155494054,103.8845264
24666.50632,47581.69301,47671,B01,OPP ADMIRALTY SEC SCH,1.239343719,104.0092645
29888.56637,30320.31929,4249,B01,OPP THE TREASURY,1.286576,103.8541676
23420.3099,30279.4649,18049,B01,OPP SCIENCE PK,1.228079353,103.8538
29144.22637,35571.58443,52151,B08,BLK 166,1.279843629,103.9013521
28959.69718,28497.80814,5431,NIL,TOWER 15,1.278175715,103.8377916
27633.18282,47155.7136,58549,NIL,CANBERRA STN,1.266173438,104.0054388
27656.99537,47182.96574,58541,NIL,OPP CANBERRA STN,1.266388773,104.0056837
28198.46507,45495.26042,59671,B07A,BEF YISHUN STN,1.271286588,103.9905194
22060.6881,45874.6883,45581,NIL,BLK 325,1.215778677,103.9939253
22087.52242,45853.43881,45589,NIL,OPP BLK 325,1.216021368,103.9937344
6631.182976,33189.57124,26051,B10,BLASTING ABRASIVES,1.076243951,103.8799455
6837.068904,32994.17606,26041,B08,HIAP SENG ENGRG LTD,1.07810594,103.8781899
7119.942131,33157.97331,26039,B06,ASIA POLYURETHANE,1.080664127,103.8796616
18011.43625,37724.99937,40379,B10,BLK 467 CP,1.179162067,103.9206981
17965.08115,37797.38951,40371,B09,OPP BLK 465A,1.178742827,103.9213485
25611.90581,33925.58642,41031,B23,BEF CROWN CTR,1.247898921,103.8865616
21605.81184,35965.27071,42099,B02A,BEAUTY WORLD STN EXIT A,1.211668789,103.9048877
17723.53265,36555.46889,43359,UNK,BLK 169,1.17655868,103.9101897
18036.42952,36554.09305,43369,UNK,BLK 183,1.179388409,103.9101775
20853.64595,38392.21081,43899,B02,BEF BAIRY FARM CRES,1.204865802,103.9266939
20866.83546,38418.29879,43891,B01,AFT DAIRY FARM CRES,1.204985075,103.9269283
21245.66663,38512.27897,43969,UNK,BEF DAIRY FARM HTS,1.208411059,103.9277728
9712.1076,33559.387,24239,B08,BEF GUL ST 1,1.104106728,103.8832686
30212.9789,33160.7752,50261,B03,KENTISH LODGE,1.289509534,103.8796903
24302.418,46318.4457,46861,B03,OPP BLK 624B,1.236051779,103.9979138
18949.0334,36359.7031,43599,B06,BT VIEW SEC SCH,1.187641726,103.9084311
32753.85647,37094.20999,62149,B16,Paya Lebar Camp,1.312487418,103.9150345
22136.6789,46805.9754,46199,B01,BLK 120,1.216465395,104.0022931
12644.33,36100.2878,27421,B01,BLK 701,1.130624256,103.9060988
26597.898,48661.4199,58139,B10,MJD NAVAL BASE,1.256809794,104.0189673
30806.9075,36137.5553,52069,B07,COMFORTDELGRO CORP LTD,1.29488018,103.906438
33926.7548,31484.9832,91041,B11,ETONHOUSE PRE-SCH,1.323095841,103.864633
35820.1742,38342.5504,64131,B11,LP 116,1.34021768,103.9262525
42504.1905,39128.5947,78141,B03,GREENVIEW SEC SCH,1.400665164,103.9333181
10700.6955,33628.5224,24639,B02,S'PORE PLASTIC,1.113047168,103.8838899
21755.52021,46260.36071,46561,B04,OPP BLK 178,1.213018646,103.9973905
28884.72797,28976.55234,5239,NIL,Bef The Pinnacle@Duxton,1.277497709,103.8420933
32494.3305,41859.91174,67579,NIL,BEF JLN KAYU,1.310138586,103.9578565
36524.09789,38833.1674,64159,B16,BEF LOR TONGKOL,1.346583534,103.9306612
26980.8142,47010.2757,58011,B21,OPP SEMBAWANG SHOP CTR,1.260273758,104.0041316
28424.1947,41005.2446,55339,B02,AFT FLORISSA PK,1.273330157,103.9501753
33941.4539,39433.3349,64349,B10,BLK 502,1.323226833,103.9360531
32399.4723,36793.3379,62131,B13,S'GOON STN,1.309282583,103.9123309
41802.8511,38219.2415,76269,B03,OPP BLK 489A,1.394322847,103.9251466
15691.0454,35201.5458,21599,B08,BLK 117,1.158177884,103.8980243
27231.475,30641.2245,13051,B16,OPP VALLEY PT CONDO,1.262546173,103.8570508
28182.3969,44360.0487,59429,B01,BLK 846,1.271141878,103.9803192
39887.8021,33633.6965,84081,B08,OPP BLK 40,1.377005091,103.8839415
11409.1686,39309.6608,31009,B41,CHOA CHU KANG RD END,1.119453023,103.9349342
11445.9227,32278.3981,23431,B11,SEMCO,1.119786932,103.8717594
6108.518402,35690.2118,25431,B05,SUPER CONTINENTAL,1.071516724,103.9024129
11141.648,34459.9691,23481,B18,MOLEX,1.117034852,103.8913604
19154.3041,37017.8101,43429,B07,BLK 240,1.189497953,103.9143443
19131.047,37027.7102,43421,B08,BLK 503,1.189287622,103.9144332
42126.6365,39016.7113,78169,B01,OPP BLK 216,1.397250749,103.9323126
17919.3573,40491.8831,44469,B07,BLK 414,1.178328441,103.9455586
31180.3034,33276.9056,60191,B04,BLK 12,1.298257655,103.8807339
23084.0241,46500.7981,46631,B04A,BLK 892C CP,1.225032991,103.9995516
35246.973,36525.4438,71041,B11,OPP AIR FORCE MUSEUM,1.335034425,103.9099246
9896.727401,30892.5101,24341,B06,OPP MARATHON OFFSHORE LTD,1.105776675,103.8593072
42160.0034,39392.9574,78159,B03,OPP BLK 230,1.397552361,103.9356935
26990.7951,28327.6532,14029,B09,BLK 105,1.260369656,103.8362626
15831.608,35664.0041,21651,B09,OPP CHINESE GDN,1.159448985,103.9021795
17554.74759,33863.15896,20239,B06,AFT HASANAH MQUE,1.175032811,103.8859992
28628.7566,37730.3564,53199,B08,BLK 22A CP,1.275181315,103.9207493
21407.7455,46705.9779,46019,B07,AFT WOODLANDS CTR RD,1.209873258,104.0013942
24328.6468,30414.629,11031,B03,OPP QUEEN'S CLOSE,1.236294026,103.8550146
23575.2133,46950.1091,46421,B01,OPP BLK 856,1.229474861,104.003589
29145.2496,45269.2797,59451,B04,BET BLKS 349/350,1.279849067,103.9884894
26233.2157,31353.3241,13039,B07,BEF CHATSWORTH RD,1.253518199,103.8634492
20126.52961,39793.98004,44019,B22,THE LINEAR,1.19828956,103.9392887
36084.8261,32948.9898,82181,B05,FLORA EAST,1.342612465,103.8777882
12245.215,33070.0528,23271,B03,AFT BENOI SECTOR,1.127015355,103.8788724
29745.753,41594.3708,55051,B42,OPP ST ELECTRONICS,1.285281593,103.9554693
21594.3753,34303.4406,12089,B08,OPP MAJU CAMP,1.211565716,103.8899559
22139.4065,45699.2714,46621,B06,BLK 335,1.21649067,103.9923492
38030.6435,31903.4362,93179,B20,ISLAND RESORT S'PORE,1.360209896,103.8683936
37367.63609,33214.42421,83181,B06,,1.354213694,103.8801735
30151.7327,35643.2813,52359,B08,BLK 52,1.288955138,103.9019966
11570.1864,37075.8017,27209,NIL,HALL 8,1.120909842,103.9148634
29195.6845,34945.9105,52131,B12,BLK 163,1.280309141,103.8957302
31168.2635,39701.21309,54591,B06,BLK 5084,1.298147018,103.9384591
16642.2101,36225.6677,28359,B18,BLK 350,1.166779658,103.9072262
34639.1351,37994.15,63079,B15,BLK 248,1.329536912,103.9231215
23152.7963,30101.179,18279,NIL,BLK 85,1.225660065,103.8521981
42497.65706,40135.51716,78271,NIL,CASA PASIR RIS,1.400605672,103.9423661
35419.83899,41856.17599,67259,B02,BLK 297A,1.336595789,103.9578243
35786.38221,40053.4601,64401,B37,,1.339911442,103.941626
41848.96091,36012.72279,96291,B03,,1.394740541,103.9053193
6320.065799,34395.4817,26109,B01,BEF TUAS AVE 11,1.073430128,103.8907802
32318.7857,43238.3202,68061,B01,SING CHINA BLDG,1.308550375,103.9702421
35381.4818,41481.6131,67101,B07,BLK 250A,1.33624907,103.9544586
25788.72903,47736.02362,58381,B03,BLK 469B,1.249492569,104.0106519
26493.23758,47905.94183,58219,B01,OPP SEMBAWANG STN,1.255863763,104.0121791
28449.6917,39581.1951,54191,B03,BLK 170,1.273561295,103.9373797
34905.1164,41143.6748,67349,B04,BLK 204 CP,1.331941148,103.9514218
18549.83183,46169.33677,49081,B04,OPP ECON MACHINERY,1.184027674,103.9965709
41562.2351,33541.1693,94079,B22,BEDOK CAMP 2,1.392148075,103.8831103
38372.7729,38836.5052,74031,B33,AFT JLN SAM KONG SI,1.363302268,103.9306919
14342.5264,36627.642,21429,B04,BLK 185,1.145982027,103.9108374
15070.80337,39607.24225,30021,B22,,1.152567449,103.9376091
41371.0807,35285.8321,96079,B04A,ITE REG CAMPUS,1.390418959,103.8987875
31876.0058,34995.7084,61061,B02,BLK 148,1.304549,103.8961783
34130.2072,41433.0626,67361,B01,BLK 313B,1.324933033,103.9540218
35233.1882,33361.843,82033,B19,BLK 414,1.334910486,103.8814978
